Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Eirik :)),2023-02-04 17:19:39,00:00:05,Autoplayed: user action: None; ,Vikingulven (Klipp): Vikingulven,HOOK,Safari MAC (Cadmium),00:00:05,00:00:05,NO (Norway)
Eirik :)),2023-02-03 21:09:38,00:07:14,,Peaky Blinders: Sesong 6: Gold (Episode 3),,Safari MAC (Cadmium),00:08:30,Not latest view,NO (Norway)
Eirik :)),2023-02-03 20:47:44,00:21:52,,Peaky Blinders: Sesong 6: Black Shirt (Episode 2),,Safari MAC (Cadmium),00:58:04,00:58:04,NO (Norway)
Eirik :)),2023-02-02 18:04:02,00:31:18,,Peaky Blinders: Sesong 6: Black Shirt (Episode 2),,Safari MAC (Cadmium),00:36:12,Not latest view,NO (Norway)
Eirik :)),2023-02-02 18:03:21,00:00:14,Autoplayed: user action: None; ,"Pamela, en kjærlighetshistorie (Klipp): Pamela, en kjærlighetshistorie",HOOK,Safari MAC (Cadmium),00:00:14,00:00:14,NO (Norway)
Eirik :)),2023-02-01 18:46:59,00:04:09,,Peaky Blinders: Sesong 6: Black Shirt (Episode 2),,Safari MAC (Cadmium),00:04:54,Not latest view,NO (Norway)
Eirik :)),2023-02-01 17:51:12,00:52:20,,Peaky Blinders: Sesong 6: Black Day (Episode 1),,Safari MAC (Cadmium),00:54:22,00:54:22,NO (Norway)
Eirik :)),2023-02-01 10:40:37,00:01:35,Autoplayed: user action: None; ,Peaky Blinders: Sesong 6: Black Day (Episode 1),,Safari MAC (Cadmium),00:01:52,Not latest view,NO (Norway)
Eirik :)),2023-02-01 09:17:23,01:03:11,,Peaky Blinders: Sesong 5: Mr Jones (Episode 6),,Safari MAC (Cadmium),01:03:27,01:03:27,NO (Norway)
Eirik :)),2023-02-01 08:20:50,00:53:51,,Peaky Blinders: Sesong 5: The Shock (Episode 5),,Safari MAC (Cadmium),00:54:35,00:54:35,NO (Norway)
Eirik :)),2023-02-01 07:55:04,00:19:55,,Peaky Blinders: Sesong 5: The Loop (Episode 4),,Safari MAC (Cadmium),00:56:09,00:56:09,NO (Norway)
Eirik :)),2023-01-31 21:54:32,00:11:22,,Peaky Blinders: Sesong 5: The Loop (Episode 4),,Safari MAC (Cadmium),00:36:14,Not latest view,NO (Norway)
Eirik :)),2023-01-31 21:26:10,00:27:28,,"Anne Frank, min bestevenninne",,Safari MAC (Cadmium),01:37:19,01:37:19,NO (Norway)
Eirik :)),2023-01-31 20:42:27,00:42:28,,"Anne Frank, min bestevenninne",,Safari MAC (Cadmium),01:10:32,Not latest view,NO (Norway)
Eirik :)),2023-01-31 20:07:56,00:28:12,,"Anne Frank, min bestevenninne",,Safari MAC (Cadmium),00:28:04,Not latest view,NO (Norway)
Eirik :)),2023-01-31 18:21:43,00:24:47,,Peaky Blinders: Sesong 5: The Loop (Episode 4),,Safari MAC (Cadmium),00:24:52,Not latest view,NO (Norway)
Eirik :)),2023-01-31 18:11:13,00:09:41,,Peaky Blinders: Sesong 5: Strategy (Episode 3),,Safari MAC (Cadmium),00:56:13,00:56:13,NO (Norway)
Eirik :)),2023-01-30 21:18:43,00:46:26,,Peaky Blinders: Sesong 5: Strategy (Episode 3),,Safari MAC (Cadmium),00:46:31,Not latest view,NO (Norway)
Eirik :)),2023-01-30 19:58:56,00:56:19,,Peaky Blinders: Sesong 5: Black Cats (Episode 2),,Safari MAC (Cadmium),00:56:24,00:56:24,NO (Norway)
Eirik :)),2023-01-30 19:34:10,00:23:54,,Peaky Blinders: Sesong 5: Black Tuesday (Episode 1),,Safari MAC (Cadmium),00:54:40,00:54:40,NO (Norway)
Eirik :)),2023-01-30 19:31:49,00:00:08,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:08,Not latest view,NO (Norway)
Eirik :)),2023-01-30 19:31:37,00:00:10,,Peaky Blinders: Sesong 5: Black Tuesday (Episode 1),,Safari MAC (Cadmium),00:30:46,Not latest view,NO (Norway)
Eirik :)),2023-01-30 19:31:28,00:00:04,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:04,Not latest view,NO (Norway)
Eirik :)),2023-01-29 20:00:06,00:30:33,,Peaky Blinders: Sesong 5: Black Tuesday (Episode 1),,Safari MAC (Cadmium),00:30:36,Not latest view,NO (Norway)
Eirik :)),2023-01-29 18:56:21,00:55:53,,Peaky Blinders: Sesong 4: The Company (Episode 6),,Safari MAC (Cadmium),00:55:54,00:55:54,NO (Norway)
Eirik :)),2023-01-27 18:29:48,00:00:01,,Peaky Blinders: Sesong 4: The Company (Episode 6),,Safari MAC (Cadmium),00:00:01,Not latest view,NO (Norway)
Eirik :)),2023-01-27 17:50:52,00:38:55,,Peaky Blinders: Sesong 4: The Duel (Episode 5),,Safari MAC (Cadmium),00:56:43,00:56:43,NO (Norway)
Eirik :)),2023-01-27 17:50:32,00:00:17,,Peaky Blinders: Sesong 3: Episode 5,,Safari MAC (Cadmium),00:00:18,00:00:18,NO (Norway)
Eirik :)),2023-01-27 17:48:47,00:00:53,Autoplayed: user action: None; ,Sesong 1 (Klipp 2): Physical: 100,HOOK,Safari MAC (Cadmium),00:00:53,00:00:53,NO (Norway)
Eirik :)),2023-01-26 20:24:52,00:27:50,,Peaky Blinders: Sesong 4: Dangerous (Episode 4),,Safari MAC (Cadmium),00:47:01,00:47:01,NO (Norway)
Eirik :)),2023-01-26 16:31:23,00:19:11,,Peaky Blinders: Sesong 4: Dangerous (Episode 4),,Safari MAC (Cadmium),00:19:11,Not latest view,NO (Norway)
Eirik :)),2023-01-26 16:30:59,00:00:22,,Peaky Blinders: Sesong 4: Blackbird (Episode 3),,Safari MAC (Cadmium),00:37:50,00:37:50,NO (Norway)
Eirik :)),2023-01-26 16:30:44,00:00:13,,Peaky Blinders: Sesong 4: The Noose (Episode 1),,Safari MAC (Cadmium),00:15:21,00:15:21,NO (Norway)
Eirik :)),2023-01-25 22:43:02,00:58:07,,Peaky Blinders: Sesong 4: Blackbird (Episode 3),,Safari MAC (Cadmium),00:58:07,Not latest view,NO (Norway)
Eirik :)),2023-01-25 22:12:05,00:27:45,,Peaky Blinders: Sesong 4: Heathens (Episode 2),,Safari MAC (Cadmium),00:57:04,00:57:04,NO (Norway)
Eirik :)),2023-01-25 17:07:43,00:19:16,,Peaky Blinders: Sesong 4: Heathens (Episode 2),,Safari MAC (Cadmium),00:29:18,Not latest view,NO (Norway)
Eirik :)),2023-01-22 23:00:28,00:10:02,Autoplayed: user action: None; ,Peaky Blinders: Sesong 4: Heathens (Episode 2),,Safari MAC (Cadmium),00:10:02,Not latest view,NO (Norway)
Eirik :)),2023-01-22 22:13:12,00:42:16,,Peaky Blinders: Sesong 4: The Noose (Episode 1),,Safari MAC (Cadmium),00:57:24,Not latest view,NO (Norway)
Eirik :)),2023-01-22 21:12:51,00:00:15,Autoplayed: user action: None; ,Dragons: Race to the Edge: Season 6 - CLM 12,HOOK,Safari MAC (Cadmium),00:00:18,00:00:18,NO (Norway)
Eirik :)),2023-01-22 21:12:44,00:00:04,Autoplayed: user action: None; ,Dragons: Race to the Edge: Season 6 - CLM 12,HOOK,Safari MAC (Cadmium),00:00:04,Not latest view,NO (Norway)
Eirik :)),2023-01-22 20:55:54,00:16:03,,Dragetreneren 2,,Safari MAC (Cadmium),01:32:24,01:32:24,NO (Norway)
Eirik :)),2023-01-22 17:32:23,00:37:55,,Dragetreneren 2,,Safari MAC (Cadmium),01:16:20,Not latest view,NO (Norway)
Eirik :)),2023-01-21 18:49:39,00:38:25,,Dragetreneren 2,,Safari MAC (Cadmium),00:38:25,Not latest view,NO (Norway)
Eirik :)),2023-01-20 19:10:40,01:29:06,,Dragetreneren,,Safari MAC (Cadmium),01:29:06,01:29:06,NO (Norway)
Eirik :)),2023-01-19 21:36:09,00:16:02,,Peaky Blinders: Sesong 4: The Noose (Episode 1),,Safari MAC (Cadmium),00:15:08,Not latest view,NO (Norway)
Eirik :)),2023-01-19 21:35:27,00:00:40,,Peaky Blinders: Sesong 3: Episode 1,,Safari MAC (Cadmium),00:20:52,00:20:52,NO (Norway)
Eirik :)),2023-01-19 21:35:13,00:00:12,,Peaky Blinders: Sesong 3: Episode 3,,Safari MAC (Cadmium),00:00:12,00:00:12,NO (Norway)
Eirik :)),2023-01-19 21:22:26,00:00:15,Autoplayed: user action: None; ,Sesong 3 (Klipp): Formula 1: Drive to Survive,HOOK,Safari MAC (Cadmium),00:00:15,Not latest view,NO (Norway)
Eirik :)),2023-01-19 20:18:36,00:57:06,,Peaky Blinders: Sesong 3: Episode 6,,Safari MAC (Cadmium),00:57:06,00:57:06,NO (Norway)
Eirik :)),2023-01-19 20:18:33,00:00:01,,Peaky Blinders: Sesong 3: Episode 5,,Safari MAC (Cadmium),00:00:01,Not latest view,NO (Norway)
Eirik :)),2023-01-18 22:01:48,00:55:28,,Peaky Blinders: Sesong 3: Episode 5,,Safari MAC (Cadmium),00:55:28,Not latest view,NO (Norway)
Eirik :)),2023-01-18 21:49:20,00:12:24,,Peaky Blinders: Sesong 3: Episode 4,,Safari MAC (Cadmium),00:53:53,00:53:53,NO (Norway)
Eirik :)),2023-01-18 18:38:15,00:41:28,,Peaky Blinders: Sesong 3: Episode 4,,Safari MAC (Cadmium),00:41:28,Not latest view,NO (Norway)
Eirik :)),2023-01-18 17:51:29,00:44:19,,Peaky Blinders: Sesong 3: Episode 3,,Safari MAC (Cadmium),00:57:52,Not latest view,NO (Norway)
Eirik :)),2023-01-17 17:25:58,00:13:32,,Peaky Blinders: Sesong 3: Episode 3,,Safari MAC (Cadmium),00:13:32,Not latest view,NO (Norway)
Eirik :)),2023-01-17 11:14:16,00:56:58,,Peaky Blinders: Sesong 3: Episode 2,,Safari MAC (Cadmium),00:56:58,00:56:58,NO (Norway)
Eirik :)),2023-01-16 21:29:36,00:55:12,,Peaky Blinders: Sesong 3: Episode 1,,Safari MAC (Cadmium),00:55:12,Not latest view,NO (Norway)
Eirik :)),2023-01-16 20:31:17,00:58:18,,Peaky Blinders: Sesong 2: Episode 6,,Safari MAC (Cadmium),00:58:18,00:58:18,NO (Norway)
Eirik :)),2023-01-16 20:31:05,00:00:10,,Peaky Blinders: Sesong 2: Episode 5,,Safari MAC (Cadmium),00:00:10,00:00:10,NO (Norway)
Eirik :)),2023-01-16 14:21:55,00:57:35,,Peaky Blinders: Sesong 2: Episode 5,,Safari MAC (Cadmium),00:57:35,Not latest view,NO (Norway)
Eirik :)),2023-01-16 14:21:34,00:00:16,,Peaky Blinders: Sesong 2: Episode 4,,Safari MAC (Cadmium),00:00:16,00:00:16,NO (Norway)
Eirik :)),2023-01-15 22:56:14,00:57:13,,Peaky Blinders: Sesong 2: Episode 4,,Safari MAC (Cadmium),00:57:13,Not latest view,NO (Norway)
Eirik :)),2023-01-15 21:54:31,00:58:07,,Peaky Blinders: Sesong 2: Episode 3,,Safari MAC (Cadmium),00:58:07,00:58:07,NO (Norway)
Eirik :)),2023-01-15 21:50:25,00:04:04,,Peaky Blinders: Sesong 2: Episode 2,,Safari MAC (Cadmium),00:57:02,00:57:02,NO (Norway)
Eirik :)),2023-01-15 17:41:50,00:52:57,,Peaky Blinders: Sesong 2: Episode 2,,Safari MAC (Cadmium),00:52:57,Not latest view,NO (Norway)
Eirik :)),2023-01-15 17:37:50,00:03:58,,Peaky Blinders: Sesong 2: Episode 1,,Safari MAC (Cadmium),00:58:28,00:58:28,NO (Norway)
Eirik :)),2023-01-15 09:50:53,00:27:12,,Peaky Blinders: Sesong 2: Episode 1,,Safari MAC (Cadmium),00:54:29,Not latest view,NO (Norway)
Eirik :)),2023-01-15 09:50:45,00:00:04,Autoplayed: user action: None; ,Sesong 2 (Klipp): Vikings: Valhalla,HOOK,Safari MAC (Cadmium),00:00:04,00:00:04,NO (Norway)
Eirik :)),2023-01-14 00:10:47,00:27:17,,Peaky Blinders: Sesong 2: Episode 1,,Safari MAC (Cadmium),00:27:17,Not latest view,NO (Norway)
Eirik :)),2023-01-14 00:10:26,00:00:19,,Peaky Blinders: Sesong 1: Episode 6,,Safari MAC (Cadmium),00:00:19,00:00:19,NO (Norway)
Eirik :)),2023-01-13 19:05:14,00:53:24,,Peaky Blinders: Sesong 1: Episode 6,,Safari MAC (Cadmium),00:53:25,Not latest view,NO (Norway)
Eirik :)),2023-01-13 18:04:20,00:55:54,,Peaky Blinders: Sesong 1: Episode 5,,Safari MAC (Cadmium),00:55:54,00:55:54,NO (Norway)
Eirik :)),2023-01-13 17:31:22,00:29:17,,Peaky Blinders: Sesong 1: Episode 4,,Safari MAC (Cadmium),00:57:51,00:57:51,NO (Norway)
Eirik :)),2023-01-13 17:30:37,00:00:06,Autoplayed: user action: None; ,Sesong 1 (Klipp): Break Point: Drømmen om Grand Slam,HOOK,Safari MAC (Cadmium),00:00:06,00:00:06,NO (Norway)
Eirik :)),2023-01-12 22:24:04,00:28:33,,Peaky Blinders: Sesong 1: Episode 4,,Safari MAC (Cadmium),00:28:34,Not latest view,NO (Norway)
Eirik :)),2023-01-12 21:42:59,00:41:04,,Peaky Blinders: Sesong 1: Episode 3,,Safari MAC (Cadmium),00:54:39,00:54:39,NO (Norway)
Eirik :)),2023-01-12 13:33:24,00:13:34,,Peaky Blinders: Sesong 1: Episode 3,,Safari MAC (Cadmium),00:13:35,Not latest view,NO (Norway)
Eirik :)),2023-01-12 12:35:58,00:57:24,,Peaky Blinders: Sesong 1: Episode 2,,Safari MAC (Cadmium),00:57:26,00:57:26,NO (Norway)
Eirik :)),2023-01-12 12:22:08,00:13:47,,Peaky Blinders: Sesong 1: Episode 1,,Safari MAC (Cadmium),00:56:38,00:56:38,NO (Norway)
Eirik :)),2023-01-12 12:21:49,00:00:14,Autoplayed: user action: None; ,Sesong 2 (Klipp): Ginny & Georgia,HOOK,Safari MAC (Cadmium),00:00:14,00:00:14,NO (Norway)
Eirik :)),2023-01-12 12:21:46,00:00:01,,The Pale Blue Eye,,Safari MAC (Cadmium),00:03:22,00:03:22,NO (Norway)
Eirik :)),2023-01-12 10:59:11,00:03:21,,The Pale Blue Eye,,Safari MAC (Cadmium),00:03:21,Not latest view,NO (Norway)
Eirik :)),2023-01-12 10:58:38,00:00:28,Autoplayed: user action: None; ,Trailer: The Pale Blue Eye,TRAILER,Safari MAC (Cadmium),00:00:28,00:00:28,NO (Norway)
Eirik :)),2023-01-11 21:29:32,00:42:51,,Peaky Blinders: Sesong 1: Episode 1,,Safari MAC (Cadmium),00:42:51,Not latest view,NO (Norway)
Eirik :)),2023-01-11 21:15:08,00:01:07,Autoplayed: user action: None; ,Miniserie (Klipp): MADOFF: Monsteret på Wall Street,HOOK,Safari MAC (Cadmium),00:00:00,00:00:00,NO (Norway)
Eirik :)),2023-01-06 22:44:27,00:00:14,Autoplayed: user action: None; ,Miniserie (Klipp): MADOFF: Monsteret på Wall Street,HOOK,Safari MAC (Cadmium),00:00:14,Not latest view,NO (Norway)
Eirik :)),2023-01-04 22:18:58,00:00:07,Autoplayed: user action: None; ,Trailer: Kaleidoscope,TRAILER,Safari MAC (Cadmium),00:00:07,00:00:07,NO (Norway)
Eirik :)),2023-01-02 13:43:44,01:19:55,,Cast Away,,Safari MAC (Cadmium),02:17:04,02:17:04,NO (Norway)
Eirik :)),2023-01-01 22:32:11,00:57:09,,Cast Away,,Safari MAC (Cadmium),00:57:09,Not latest view,NO (Norway)
Eirik :)),2023-01-01 17:44:01,00:01:15,Autoplayed: user action: None; ,Hvit støy (Klipp): Hvit støy,HOOK,Safari MAC (Cadmium),00:01:15,00:01:15,NO (Norway)
Eirik :)),2023-01-01 17:31:56,00:00:43,Autoplayed: user action: None; ,The Block Island Sound_hook_05_16x9,HOOK,Safari MAC (Cadmium),00:00:43,00:00:43,NO (Norway)
Eirik :)),2023-01-01 17:26:13,00:02:32,,Trailer: Tsjernobyl 1986,TRAILER,Safari MAC (Cadmium),00:02:32,00:02:32,NO (Norway)
Eirik :)),2023-01-01 11:59:17,00:09:41,,Fangio – Mannen som temmet maskinene,,Safari MAC (Cadmium),00:10:12,00:10:12,NO (Norway)
Eirik :)),2022-12-31 11:26:24,00:00:30,,Fangio – Mannen som temmet maskinene,,Safari MAC (Cadmium),00:00:30,Not latest view,NO (Norway)
Eirik :)),2022-12-31 11:25:20,00:00:10,Autoplayed: user action: None; ,Sesong 1 (Klipp): Den stormende planeten,HOOK,Safari MAC (Cadmium),00:00:10,00:00:10,NO (Norway)
Eirik :)),2022-12-31 10:19:42,00:08:05,,High Score: Videospillenes gullalder: Miniserie: Neste nivå (Episode 6),,Safari MAC (Cadmium),00:36:01,00:36:01,NO (Norway)
Eirik :)),2022-12-30 18:29:33,00:27:14,,High Score: Videospillenes gullalder: Miniserie: Neste nivå (Episode 6),,Safari MAC (Cadmium),00:27:55,Not latest view,NO (Norway)
Eirik :)),2022-12-30 18:00:09,00:26:42,,High Score: Videospillenes gullalder: Miniserie: Kamp! (Episode 5),,Safari MAC (Cadmium),00:41:47,00:41:47,NO (Norway)
Eirik :)),2022-12-30 14:40:34,00:14:23,,High Score: Videospillenes gullalder: Miniserie: Kamp! (Episode 5),,Safari MAC (Cadmium),00:15:05,Not latest view,NO (Norway)
Eirik :)),2022-12-30 14:30:03,00:08:44,,High Score: Videospillenes gullalder: Miniserie: Konsollkrig (Episode 4),,Safari MAC (Cadmium),00:39:51,00:39:51,NO (Norway)
Eirik :)),2022-12-30 10:26:55,00:30:30,,High Score: Videospillenes gullalder: Miniserie: Konsollkrig (Episode 4),,Safari MAC (Cadmium),00:31:07,Not latest view,NO (Norway)
Eirik :)),2022-12-30 00:19:04,00:00:08,Autoplayed: user action: None; ,Pulp Fiction_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:08,00:00:08,NO (Norway)
Eirik :)),2022-12-29 23:20:18,00:37:57,,High Score: Videospillenes gullalder: Miniserie: Rollespillere (Episode 3),,Safari MAC (Cadmium),00:38:38,00:38:38,NO (Norway)
Eirik :)),2022-12-29 23:07:16,00:13:01,,High Score: Videospillenes gullalder: Miniserie: Comeback kid (Episode 2),,Safari MAC (Cadmium),00:42:17,00:42:17,NO (Norway)
Eirik :)),2022-12-29 14:37:18,00:28:19,,High Score: Videospillenes gullalder: Miniserie: Comeback kid (Episode 2),,Safari MAC (Cadmium),00:29:16,Not latest view,NO (Norway)
Eirik :)),2022-12-28 23:08:21,00:00:15,,High Score: Videospillenes gullalder: Miniserie: Comeback kid (Episode 2),,Safari MAC (Cadmium),00:00:20,Not latest view,NO (Norway)
Eirik :)),2022-12-28 22:22:17,00:45:37,,High Score: Videospillenes gullalder: Miniserie: Videospillboomen (Episode 1),,Safari MAC (Cadmium),00:45:27,00:45:27,NO (Norway)
Eirik :)),2022-12-28 22:21:01,00:00:04,Autoplayed: user action: None; ,Trailer: High Score: Videospillenes gullalder,TRAILER,Safari MAC (Cadmium),00:00:04,00:00:04,NO (Norway)
Eirik :)),2022-12-28 13:08:32,00:50:02,,The Saturn V Story,,Safari MAC (Cadmium),00:50:06,00:50:06,NO (Norway)
Eirik :)),2022-12-28 13:07:16,00:00:15,Autoplayed: user action: None; ,13 Factors that Saved Apollo 13_hook_04_16x9,HOOK,Safari MAC (Cadmium),00:00:15,00:00:15,NO (Norway)
Eirik :)),2022-12-28 13:06:45,00:00:11,Autoplayed: user action: None; ,High Score: Season 1 PVS Clip 3,HOOK,Safari MAC (Cadmium),00:00:11,00:00:11,NO (Norway)
Eirik :)),2022-12-28 13:05:27,00:00:20,Autoplayed: user action: None; ,Miniserie (Klipp 2): Etterskjelv: Mount Everest og jordskjelvet i Nepal,HOOK,Safari MAC (Cadmium),00:00:20,00:00:20,NO (Norway)
Eirik :)),2022-12-28 11:08:56,01:35:31,,Vulkanen: Utbruddet på Whakaari,,Safari MAC (Cadmium),01:35:10,01:35:10,NO (Norway)
Eirik :)),2022-12-28 11:07:34,00:00:02,,La bataille de Tchernobyl,,Safari MAC (Cadmium),00:00:02,00:00:02,NO (Norway)
Eirik :)),2022-12-28 11:06:27,00:00:01,,Ikke ta telefonen: Miniserie: Episode 1,,Safari MAC (Cadmium),00:00:01,00:00:01,NO (Norway)
Eirik :)),2022-12-28 11:04:42,00:01:34,Autoplayed: user action: None; ,Trailer: Vulkanen: Utbruddet på Whakaari,TRAILER,Safari MAC (Cadmium),00:01:34,00:01:34,NO (Norway)
Eirik :)),2022-12-28 11:02:23,00:01:49,Autoplayed: user action: None; ,Miniserie (Trailer): Treason,TRAILER,Safari MAC (Cadmium),00:01:49,00:01:49,NO (Norway)
Eirik :)),2022-12-26 20:39:25,00:18:40,,Solan og Ludvig: Herfra til Flåklypa,,Safari MAC (Cadmium),01:11:08,01:11:08,NO (Norway)
Eirik :)),2022-12-26 19:13:34,00:24:35,,Solan og Ludvig: Herfra til Flåklypa,,Safari MAC (Cadmium),00:52:27,Not latest view,NO (Norway)
Eirik :)),2022-12-26 17:00:49,00:27:52,,Solan og Ludvig: Herfra til Flåklypa,,Safari MAC (Cadmium),00:27:52,Not latest view,NO (Norway)
Eirik :)),2022-12-26 17:00:06,00:00:35,Autoplayed: user action: None; ,Louis & Luca - The Big Cheese Race_hook_02_16x9,HOOK,Safari MAC (Cadmium),00:00:35,00:00:35,NO (Norway)
Eirik :)),2022-12-26 16:58:42,00:00:04,Autoplayed: user action: None; ,Roald Dahl's Matilda The Musical (Klipp): Roald Dahl's Matilda The Musical,HOOK,Safari MAC (Cadmium),00:00:04,00:00:04,NO (Norway)
Eirik :)),2022-12-26 10:53:36,01:09:50,,Solan og Ludvig: Jul i Flåklypa,,Google Chromecast V3 Streaming Stick,01:09:50,Not latest view,NO (Norway)
Eirik :)),2022-12-26 10:53:36,01:10:28,,Solan og Ludvig: Jul i Flåklypa,,Google Chromecast V3 Streaming Stick,01:10:28,01:10:28,NO (Norway)
Eirik :)),2022-12-23 18:41:00,00:00:49,Autoplayed: user action: None; ,Tsjernobyl 1986 (Teaser),TEASER_TRAILER,Apple iPhone 11,00:00:50,00:00:50,NO (Norway)
Eirik :)),2022-12-09 12:45:25,00:00:19,Autoplayed: user action: None; ,Teaser: Harry og Meghan,TEASER_TRAILER,Safari MAC (Cadmium),00:00:19,00:00:19,NO (Norway)
Eirik :)),2022-12-02 19:33:37,00:06:36,,1899: Sesong 1: Nøkkelen (Episode 8),,Safari MAC (Cadmium),00:47:02,00:47:02,NO (Norway)
Eirik :)),2022-12-02 13:46:29,00:40:20,,1899: Sesong 1: Nøkkelen (Episode 8),,Safari MAC (Cadmium),00:40:25,Not latest view,NO (Norway)
Eirik :)),2022-12-02 12:55:51,00:48:22,,1899: Sesong 1: Stormen (Episode 7),,Safari MAC (Cadmium),00:50:16,00:50:16,NO (Norway)
Eirik :)),2022-12-01 20:22:56,00:01:54,,1899: Sesong 1: Stormen (Episode 7),,Safari MAC (Cadmium),00:01:54,Not latest view,NO (Norway)
Eirik :)),2022-12-01 19:50:39,00:32:15,,1899: Sesong 1: Pyramiden (Episode 6),,Safari MAC (Cadmium),00:50:34,00:50:34,NO (Norway)
Eirik :)),2022-12-01 19:50:31,00:00:04,Autoplayed: user action: None; ,"Miniserie (Trailer): Pepsi, hvor er jetflyet mitt?",TRAILER,Safari MAC (Cadmium),00:00:04,00:00:04,NO (Norway)
Eirik :)),2022-11-30 21:21:05,00:17:30,,1899: Sesong 1: Pyramiden (Episode 6),,Safari MAC (Cadmium),00:18:18,Not latest view,NO (Norway)
Eirik :)),2022-11-30 21:20:54,00:00:04,Autoplayed: user action: None; ,Heroin(e): Kvinnene som kjemper mot rusavhengighet (Trailer),TRAILER,Safari MAC (Cadmium),00:00:05,00:00:05,NO (Norway)
Eirik :)),2022-11-30 21:20:17,00:00:36,Autoplayed: user action: None; ,Sesong 1 (Teaser 1): Wednesday,TEASER_TRAILER,Safari MAC (Cadmium),00:00:36,00:00:36,NO (Norway)
Eirik :)),2022-11-27 22:01:00,00:00:05,Autoplayed: user action: None; ,Sesong 1 (Trailer): 1899,TRAILER,Safari MAC (Cadmium),00:00:05,00:00:05,NO (Norway)
Eirik :)),2022-11-27 22:00:41,00:00:13,,1899: Sesong 1: Pyramiden (Episode 6),,Safari MAC (Cadmium),00:00:13,Not latest view,NO (Norway)
Eirik :)),2022-11-27 21:10:59,00:45:42,,1899: Sesong 1: Kallet (Episode 5),,Safari MAC (Cadmium),00:46:35,00:46:35,NO (Norway)
Eirik :)),2022-11-27 20:57:39,00:13:18,,1899: Sesong 1: Kampen (Episode 4),,Safari MAC (Cadmium),00:47:17,00:47:17,NO (Norway)
Eirik :)),2022-11-27 18:53:33,00:32:49,,1899: Sesong 1: Kampen (Episode 4),,Safari MAC (Cadmium),00:33:58,Not latest view,NO (Norway)
Eirik :)),2022-11-27 18:02:42,00:36:49,,1899: Sesong 1: Tåken (Episode 3),,Safari MAC (Cadmium),00:58:49,00:58:49,NO (Norway)
Eirik :)),2022-11-27 15:24:17,00:21:20,,1899: Sesong 1: Tåken (Episode 3),,Safari MAC (Cadmium),00:22:30,Not latest view,NO (Norway)
Eirik :)),2022-11-27 15:03:51,00:15:57,,1899: Sesong 1: Gutten (Episode 2),,Safari MAC (Cadmium),00:54:44,00:54:44,NO (Norway)
Eirik :)),2022-11-27 13:15:27,00:37:40,,1899: Sesong 1: Gutten (Episode 2),,Safari MAC (Cadmium),00:38:46,Not latest view,NO (Norway)
Eirik :)),2022-11-27 13:11:09,00:04:14,,1899: Sesong 1: Skipet (Episode 1),,Safari MAC (Cadmium),00:04:29,00:04:29,NO (Norway)
Eirik :)),2022-11-26 19:56:40,00:00:40,,1899: Sesong 1: Gutten (Episode 2),,Google Chromecast V5 Streaming Stick,00:00:40,Not latest view,NO (Norway)
Eirik :)),2022-11-26 18:59:51,00:56:41,,1899: Sesong 1: Skipet (Episode 1),,Google Chromecast V5 Streaming Stick,00:56:41,Not latest view,NO (Norway)
Eirik :)),2022-11-26 18:59:51,00:00:25,Autoplayed: user action: None; ,"Miniserie (Trailer): Pepsi, hvor er jetflyet mitt?",TRAILER,Apple iPhone 11,00:00:26,Not latest view,NO (Norway)
Eirik :)),2022-11-26 18:52:19,00:00:15,,1899: Sesong 1: Skipet (Episode 1),,Safari MAC (Cadmium),00:00:15,Not latest view,NO (Norway)
Eirik :)),2022-11-26 18:52:14,00:01:27,Autoplayed: user action: None; ,Sesong 1 (Trailer): 1899,TRAILER,Safari MAC (Cadmium),00:00:00,Not latest view,NO (Norway)
Eirik :)),2022-11-26 18:49:30,00:01:26,Autoplayed: user action: None; ,Sesong 1 (Trailer): 1899,TRAILER,Safari MAC (Cadmium),00:01:26,Not latest view,NO (Norway)
Eirik :)),2022-11-17 20:48:09,00:00:06,Autoplayed: user action: None; ,Miniserie (Klipp 5): The Playlist,HOOK,Apple iPhone 11,00:00:06,00:00:06,NO (Norway)
Eirik :)),2022-11-17 14:14:33,00:17:34,,The Playlist: Miniserie: The Partner (Episode 5),,Safari MAC (Cadmium),00:17:34,00:17:34,NO (Norway)
Eirik :)),2022-11-15 17:57:14,00:00:17,Autoplayed: user action: None; ,Deon Cole: Charleen’s Boy (Klipp 2): Deon Cole: Charleen’s Boy,HOOK,Safari MAC (Cadmium),00:00:17,00:00:17,NO (Norway)
Eirik :)),2022-11-15 17:08:21,00:48:33,,The Playlist: Miniserie: The Coder (Episode 4),,Safari MAC (Cadmium),00:48:39,00:48:39,NO (Norway)
Eirik :)),2022-11-15 16:59:31,00:08:49,,The Playlist: Miniserie: The Law (Episode 3),,Safari MAC (Cadmium),00:53:22,00:53:22,NO (Norway)
